CT2

"Filial";"Data Lcto";"Numero Lote";"Sub Lote";"Numero Doc";"Numero Linha";"Moeda Lancto";"Tipo Lcto";"Cta Debito";"Cta Credito";"Dig Cont Deb";"Dig Cont Crd";"Valor";"Moedas Lanca";"Hist Pad";"Hist Lanc";"C Custo Deb";"C Custo Crd";"Item Debito";"Item Credito";"Cl Vlr Deb";"Cl Vlr Cred";"Ativ Deb";"Ativ Crd";"Empresa Orig";"Filial Orig";"Intercompany";"Ident IntCp";"Tipo do Sld";"Seq CTK";"Lcto Manual";"Origem";"Rotina";"Aglutinado";"Lanc Padrao";"Seq Historic";"Seq Auxiliar";"Data Venc";"Flag Sld Bas";"Dt Apuracao";"Data Conv.";"Taxa Conv.";"Valor Moeda1";"Valor Moeda2";"Valor Moeda3";"Valor Moeda4";"Valor Moeda5";"Crit. Conver";"Crit Conv";"Key";"Correlativo";"Data Rastrea";"Seq Chv Unic";"Status Conf.";"Obs Conf";"Usuario Conf";"Data Conf";"Hora Conf";"Tps Saldos";"Status Copia";"Cod.Partic.";"Nro Diario";"Cod. Diario";"Cód. Fornec.";"Cód. Cliente";"Ativ.01 DB";"Ativ.01 CR";"Ativ.02 DB";"Ativ.02 CR";"Ativ.03 DB";"Ativ.03 CR";"Ativ.04 DB";"Ativ.04 CR";"Control.Sald";"Moed fato DB";"Moed fato CR";"Log de Inclu";"Log de Alter";"Sequencial";"Grupo";"Lanc";"Id. Concilia";"Estorno/Canc";"Incons. Cont";"Cod Processo";"Campo UUID"
"";"09/01/2025";"008820";"001";"000018";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"8,79";"";"";"REF PIS NF 000004094 - ZEN PRODUTOS AUTO";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003854";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"8,79";"0";"0";"0";"0";"Diaria";"";"101000004094FL1000169029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"6B780E1B-9164-4966-BB3E-D70B24C7662C"
"";"09/01/2025";"008820";"001";"000018";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"MOTIVOS SUL LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003854";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004094FL1000169029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"9831D942-7AAB-4904-A77C-769F4B568280"
"";"09/01/2025";"008820";"001";"000018";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"40,59";"";"";"REF COFINS NF 000004094 - ZEN PRODUTOS A";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003854";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"40,59";"0";"0";"0";"0";"Diaria";"";"101000004094FL1000169029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"E0E4D124-FFEC-4288-A0C7-D15682667A15"
"";"09/01/2025";"008820";"001";"000018";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"UTOMOTIVOS SUL LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003854";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004094FL1000169029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"EF30B94A-7115-4889-97DD-184252F016FC"
"";"09/01/2025";"008820";"001";"000019";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"4114,75";"";"";"REF. VENDA NF 000004095 - SAMSONITE BRAS";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"4114,75";"0";"0";"0";"0";"Diaria";"";"101000004095FL1000103029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"75E7EA8E-3C27-4215-8F92-3017E4C81B2B"
"";"09/01/2025";"008820";"001";"000019";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IL LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004095FL1000103029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"8749D83A-B08F-4BC7-ABD8-B92021C2FE8E"
"";"09/01/2025";"008820";"001";"000019";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"26,75";"";"";"REF PIS NF 000004095 - SAMSONITE BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"26,75";"0";"0";"0";"0";"Diaria";"";"101000004095FL1000103029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"085D1743-0467-4D27-AFB3-900C8CC200CF"
"";"09/01/2025";"008820";"001";"000019";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004095FL1000103029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"A47EC8C2-0CC1-440D-8081-77DB745C9F14"
"";"09/01/2025";"008820";"001";"000019";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"123,44";"";"";"REF COFINS NF 000004095 - SAMSONITE BRAS";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"123,44";"0";"0";"0";"0";"Diaria";"";"101000004095FL1000103029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"C5D00770-FAB8-4E24-8831-B1D8C3AE4659"
"";"09/01/2025";"008820";"001";"000019";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IL LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004095FL1000103029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"2A3C94B3-3D7E-45C0-8C22-2044F6924323"
"";"09/01/2025";"008820";"001";"000019";"007";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"559,5";"";"";"REF. VENDA NF 000004095 - SAMSONITE BRAS";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"559,5";"0";"0";"0";"0";"Diaria";"";"101000004095FL1000103029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"E16AECAC-0D74-4EDB-9F69-4CF2DDCDA41E"
"";"09/01/2025";"008820";"001";"000019";"008";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IL LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004095FL1000103029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"6D35A048-F285-4E7F-87F0-5CD296ECD7A5"
"";"09/01/2025";"008820";"001";"000019";"009";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"3,63";"";"";"REF PIS NF 000004095 - SAMSONITE BRASIL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"3,63";"0";"0";"0";"0";"Diaria";"";"101000004095FL1000103029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F0331886-1743-4C56-A43F-60CC82541538"
"";"09/01/2025";"008820";"001";"000019";"010";"01";"Cont.Hist";"";"";"";"";"0";"";"";"LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004095FL1000103029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"5B29E1B8-35C1-4B9B-841D-E40E4B963A88"
"";"09/01/2025";"008820";"001";"000019";"011";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"16,79";"";"";"REF COFINS NF 000004095 - SAMSONITE BRAS";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"16,79";"0";"0";"0";"0";"Diaria";"";"101000004095FL1000103029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"04C2FA60-344A-486F-BAD6-C50AC7F29A07"
"";"09/01/2025";"008820";"001";"000019";"012";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IL LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003855";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004095FL1000103029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"6AC6EA9D-65EC-4A8B-B31E-451116D2C69C"
"";"09/01/2025";"008850";"001";"000001";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003803";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"C23CE068-82C9-4A8B-8666-78E8F4E63837"
"";"09/01/2025";"008850";"001";"000001";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003803";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"310615D1-80F6-462B-AF46-488C925368CC"
"";"09/01/2025";"008850";"001";"000002";"001";"01";"Partida Dobrada";"1101010202";"1102010101";"";"";"1488,89";"";"";"REF. RECEB. DOC FL1 000004068 -SOVENA BR";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003804";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1488,89";"0";"0";"0";"0";"Diaria";"";"";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"89120A63-75B1-4462-9CBA-261C416F8241"
"";"09/01/2025";"008850";"001";"000002";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"ASIL SERV CONSULT COM DE ALIMEN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003804";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"C527160F-2ACA-4575-BAC4-FC75D7DCE721"
"";"10/01/2025";"008850";"001";"000001";"001";"01";"Partida Dobrada";"7201010103";"1101010202";"";"";"17944,48";"";"";"JUROS PAGOS REF. DOC    141772023 - TEDE";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003805";"2";"THREE.SILVIA - 530.002";"FINA370";"1";"530";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"17944,48";"0";"0";"0";"0";"Diaria";"";"101VL   141772023016PF 202501100001000101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"08944738-5453-43A9-A380-C4189005FA39"
"";"10/01/2025";"008850";"001";"000001";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SCO";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003805";"2";"THREE.SILVIA - 530.002";"FINA370";"1";"530";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"82C5C10C-7BA7-4FA2-9153-5E5568F92032"
"";"10/01/2025";"008850";"001";"000001";"003";"01";"Partida Dobrada";"2101050106";"1101010202";"";"";"77008,78";"";"";"EMPRESTIMOS REF. DOC    141772023 - TEDE";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003805";"2";"THREE.SILVIA - 530.008";"FINA370";"1";"530";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"77008,78";"0";"0";"0";"0";"Diaria";"";"101VL   141772023016PF 202501100001000101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"47389F48-3588-4A22-A370-7F0F36C7DBB1"
"";"10/01/2025";"008850";"001";"000001";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SCO";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003805";"2";"THREE.SILVIA - 530.008";"FINA370";"1";"530";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"1CC464F9-D7FF-42BB-83BA-B85A317E6340"
"";"10/01/2025";"008850";"001";"000002";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003806";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"EF50BED8-3205-44CF-9FA3-A0015CD10D7F"
"";"10/01/2025";"008850";"001";"000002";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003806";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"6047FBD5-493D-4E70-8F49-A6E98DE4DA3B"
"";"10/01/2025";"008850";"001";"000003";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003807";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"34C462C8-8826-4568-81F0-7F4AE633CA16"
"";"10/01/2025";"008850";"001";"000003";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003807";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"4335FA2D-18D8-4D35-A9E2-F9491FEC6113"
"";"10/01/2025";"008850";"001";"000004";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003808";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"218967C6-796A-43E8-82D9-886974B179F1"
"";"10/01/2025";"008850";"001";"000004";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003808";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"43FDF8D3-03D7-45BE-9BB8-A7BD2042A85B"
"";"10/01/2025";"008850";"001";"000005";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003809";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"23A5C1FB-5FC5-4103-BB92-FF7096621B98"
"";"10/01/2025";"008850";"001";"000005";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003809";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"9B27B5D4-189A-4496-9551-2D15E9632ECF"
"";"10/01/2025";"008850";"001";"000006";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003810";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"2E6A543A-B4CD-489D-929B-A5EE2E24227C"
"";"10/01/2025";"008850";"001";"000006";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003810";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"2D47962E-57C8-4EAB-8C1D-EF46203F9F63"
"";"10/01/2025";"008850";"001";"000007";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003811";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"A804B97E-403D-45D0-B6C3-39406CA86FFF"
"";"10/01/2025";"008850";"001";"000007";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003811";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D926E07A-0BFA-4D72-92D3-B3EAF9B3AC4F"
"";"10/01/2025";"008850";"001";"000008";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003812";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"1DCE32F8-7421-48EC-BE31-67DD2801EEFF"
"";"10/01/2025";"008850";"001";"000008";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003812";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"892CECC2-C20F-472A-8F44-43F08EC78730"
"";"10/01/2025";"008850";"001";"000009";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003813";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"10/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F89AB924-7B4C-4FF0-AABB-C8D485FAB2BC"
